"date","mindownloads","count","package","updateday","adjusted_downloads","adjusted_total_downloads","total_downloads"
2024-09-01,0,8,"arkhe",FALSE,8,36589,41353
2024-09-02,0,44,"arkhe",FALSE,44,36633,41397
2024-09-03,0,28,"arkhe",FALSE,28,36661,41425
2024-09-04,2,54,"arkhe",FALSE,52,36713,41479
2024-09-05,0,38,"arkhe",FALSE,38,36751,41517
2024-09-06,0,18,"arkhe",FALSE,18,36769,41535
2024-09-07,0,14,"arkhe",FALSE,14,36783,41549
2024-09-08,0,27,"arkhe",FALSE,27,36810,41576
2024-09-09,0,25,"arkhe",FALSE,25,36835,41601
2024-09-10,0,25,"arkhe",FALSE,25,36860,41626
2024-09-11,3,73,"arkhe",FALSE,70,36930,41699
2024-09-12,0,31,"arkhe",FALSE,31,36961,41730
2024-09-13,0,14,"arkhe",FALSE,14,36975,41744
2024-09-14,0,25,"arkhe",FALSE,25,37000,41769
2024-09-15,0,8,"arkhe",FALSE,8,37008,41777
2024-09-16,0,15,"arkhe",FALSE,15,37023,41792
2024-09-17,0,34,"arkhe",FALSE,34,37057,41826
2024-09-18,2,47,"arkhe",FALSE,45,37102,41873
2024-09-19,0,23,"arkhe",FALSE,23,37125,41896
2024-09-20,0,33,"arkhe",FALSE,33,37158,41929
2024-09-21,0,20,"arkhe",FALSE,20,37178,41949
2024-09-22,0,6,"arkhe",FALSE,6,37184,41955
2024-09-23,0,30,"arkhe",FALSE,30,37214,41985
2024-09-24,0,29,"arkhe",FALSE,29,37243,42014
2024-09-25,0,21,"arkhe",FALSE,21,37264,42035
2024-09-26,1,78,"arkhe",FALSE,77,37341,42113
2024-09-27,0,28,"arkhe",FALSE,28,37369,42141
2024-09-28,1,26,"arkhe",FALSE,25,37394,42167
2024-09-29,0,0,"arkhe",FALSE,0,37394,42167
2024-09-30,0,0,"arkhe",FALSE,0,37394,42167
2021-04-21,5,0,"dimensio",FALSE,0,0,0
2021-04-22,3,10,"dimensio",TRUE,1,1,10
2021-04-23,1,6,"dimensio",FALSE,1,2,16
2021-04-24,3,18,"dimensio",FALSE,15,17,34
2021-04-25,0,5,"dimensio",FALSE,5,22,39
2021-04-26,6,34,"dimensio",FALSE,28,50,73
2021-04-27,1,22,"dimensio",FALSE,21,71,95
2021-04-28,6,36,"dimensio",FALSE,30,101,131
2021-04-29,0,9,"dimensio",FALSE,9,110,140
2021-04-30,0,8,"dimensio",FALSE,8,118,148
2021-05-01,4,27,"dimensio",FALSE,23,141,175
2021-05-02,1,7,"dimensio",FALSE,6,147,182
2021-05-03,4,16,"dimensio",FALSE,12,159,198
2021-05-04,1,28,"dimensio",FALSE,27,186,226
2021-05-05,4,11,"dimensio",FALSE,7,193,237
2021-05-06,3,18,"dimensio",FALSE,15,208,255
2021-05-07,0,14,"dimensio",FALSE,14,222,269
2021-05-08,3,11,"dimensio",FALSE,8,230,280
2021-05-09,0,4,"dimensio",FALSE,4,234,284
2021-05-10,3,15,"dimensio",FALSE,12,246,299
2021-05-11,0,22,"dimensio",FALSE,22,268,321
2021-05-12,10,35,"dimensio",FALSE,25,293,356
2021-05-13,0,12,"dimensio",FALSE,12,305,368
2021-05-14,3,24,"dimensio",FALSE,21,326,392
2021-05-15,1,7,"dimensio",FALSE,6,332,399
2021-05-16,4,16,"dimensio",FALSE,12,344,415
2021-05-17,1,17,"dimensio",TRUE,1,345,432
2021-05-18,7,46,"dimensio",FALSE,1,346,478
2021-05-19,5,30,"dimensio",FALSE,25,371,508
2021-05-20,5,51,"dimensio",FALSE,46,417,559
2021-05-21,2,23,"dimensio",FALSE,21,438,582
2021-05-22,3,34,"dimensio",FALSE,31,469,616
2021-05-23,0,9,"dimensio",FALSE,9,478,625
2021-05-24,0,26,"dimensio",FALSE,26,504,651
2021-05-25,3,50,"dimensio",FALSE,47,551,701
2021-05-26,5,21,"dimensio",FALSE,16,567,722
2021-05-27,0,14,"dimensio",FALSE,14,581,736
2021-05-28,3,36,"dimensio",FALSE,33,614,772
2021-05-29,0,4,"dimensio",FALSE,4,618,776
2021-05-30,3,24,"dimensio",FALSE,21,639,800
2021-05-31,0,11,"dimensio",FALSE,11,650,811
2021-06-01,3,28,"dimensio",FALSE,25,675,839
2021-06-02,4,13,"dimensio",FALSE,9,684,852
2021-06-03,3,18,"dimensio",FALSE,15,699,870
2021-06-04,0,4,"dimensio",FALSE,4,703,874
2021-06-05,0,3,"dimensio",FALSE,3,706,877
2021-06-06,3,21,"dimensio",FALSE,18,724,898
2021-06-07,0,21,"dimensio",FALSE,21,745,919
2021-06-08,5,21,"dimensio",FALSE,16,761,940
2021-06-09,6,9,"dimensio",FALSE,3,764,949
2021-06-10,1,11,"dimensio",FALSE,10,774,960
2021-06-11,3,11,"dimensio",FALSE,8,782,971
2021-06-12,0,9,"dimensio",FALSE,9,791,980
2021-06-13,4,9,"dimensio",FALSE,5,796,989
2021-06-14,0,12,"dimensio",FALSE,12,808,1001
2021-06-15,0,9,"dimensio",FALSE,9,817,1010
2021-06-16,6,19,"dimensio",FALSE,13,830,1029
2021-06-17,0,17,"dimensio",FALSE,17,847,1046
2021-06-18,3,17,"dimensio",FALSE,14,861,1063
2021-06-19,0,4,"dimensio",FALSE,4,865,1067
2021-06-20,3,14,"dimensio",FALSE,11,876,1081
2021-06-21,0,12,"dimensio",FALSE,12,888,1093
2021-06-22,7,16,"dimensio",FALSE,9,897,1109
2021-06-23,5,11,"dimensio",FALSE,6,903,1120
2021-06-24,3,26,"dimensio",FALSE,23,926,1146
2021-06-25,0,7,"dimensio",FALSE,7,933,1153
2021-06-26,3,14,"dimensio",FALSE,11,944,1167
2021-06-27,0,6,"dimensio",FALSE,6,950,1173
2021-06-28,3,30,"dimensio",FALSE,27,977,1203
2021-06-29,0,9,"dimensio",FALSE,9,986,1212
2021-06-30,6,19,"dimensio",FALSE,13,999,1231
2021-07-01,0,13,"dimensio",FALSE,13,1012,1244
2021-07-02,3,17,"dimensio",FALSE,14,1026,1261
2021-07-03,3,11,"dimensio",FALSE,8,1034,1272
2021-07-04,0,37,"dimensio",FALSE,37,1071,1309
2021-07-05,3,24,"dimensio",FALSE,21,1092,1333
2021-07-06,4,13,"dimensio",FALSE,9,1101,1346
2021-07-07,6,16,"dimensio",FALSE,10,1111,1362
2021-07-08,4,15,"dimensio",FALSE,11,1122,1377
2021-07-09,1,5,"dimensio",FALSE,4,1126,1382
2021-07-10,4,7,"dimensio",FALSE,3,1129,1389
2021-07-11,0,8,"dimensio",FALSE,8,1137,1397
2021-07-12,3,20,"dimensio",FALSE,17,1154,1417
2021-07-13,1,10,"dimensio",FALSE,9,1163,1427
2021-07-14,12,15,"dimensio",FALSE,3,1166,1442
2021-07-15,2,9,"dimensio",FALSE,7,1173,1451
2021-07-16,4,16,"dimensio",FALSE,12,1185,1467
2021-07-17,0,19,"dimensio",FALSE,19,1204,1486
2021-07-18,3,8,"dimensio",FALSE,5,1209,1494
2021-07-19,1,9,"dimensio",FALSE,8,1217,1503
2021-07-20,3,18,"dimensio",FALSE,15,1232,1521
2021-07-21,7,13,"dimensio",FALSE,6,1238,1534
2021-07-22,5,17,"dimensio",FALSE,12,1250,1551
2021-07-23,1,3,"dimensio",FALSE,2,1252,1554
2021-07-24,3,14,"dimensio",FALSE,11,1263,1568
2021-07-25,0,6,"dimensio",FALSE,6,1269,1574
2021-07-26,3,18,"dimensio",FALSE,15,1284,1592
2021-07-27,0,10,"dimensio",FALSE,10,1294,1602
2021-07-28,9,18,"dimensio",FALSE,9,1303,1620
2021-07-29,0,4,"dimensio",FALSE,4,1307,1624
2021-07-30,3,16,"dimensio",FALSE,13,1320,1640
2021-07-31,0,5,"dimensio",FALSE,5,1325,1645
2021-08-01,3,11,"dimensio",FALSE,8,1333,1656
2021-08-02,1,8,"dimensio",FALSE,7,1340,1664
2021-08-03,3,37,"dimensio",FALSE,34,1374,1701
2021-08-04,4,114,"dimensio",FALSE,110,1484,1815
2021-08-05,3,16,"dimensio",FALSE,13,1497,1831
2021-08-06,0,9,"dimensio",FALSE,9,1506,1840
2021-08-07,3,11,"dimensio",FALSE,8,1514,1851
2021-08-08,0,9,"dimensio",FALSE,9,1523,1860
2021-08-09,8,18,"dimensio",FALSE,10,1533,1878
2021-08-10,2,12,"dimensio",FALSE,10,1543,1890
2021-08-11,9,17,"dimensio",FALSE,8,1551,1907
2021-08-12,0,18,"dimensio",FALSE,18,1569,1925
2021-08-13,3,14,"dimensio",FALSE,11,1580,1939
2021-08-14,0,9,"dimensio",FALSE,9,1589,1948
2021-08-15,3,14,"dimensio",FALSE,11,1600,1962
2021-08-16,0,11,"dimensio",FALSE,11,1611,1973
2021-08-17,0,13,"dimensio",FALSE,13,1624,1986
2021-08-18,4,12,"dimensio",FALSE,8,1632,1998
2021-08-19,4,17,"dimensio",FALSE,13,1645,2015
2021-08-20,0,9,"dimensio",FALSE,9,1654,2024
2021-08-21,0,4,"dimensio",FALSE,4,1658,2028
2021-08-22,0,7,"dimensio",FALSE,7,1665,2035
2021-08-23,4,16,"dimensio",FALSE,12,1677,2051
2021-08-24,0,9,"dimensio",FALSE,9,1686,2060
2021-08-25,7,23,"dimensio",FALSE,16,1702,2083
2021-08-26,0,13,"dimensio",FALSE,13,1715,2096
2021-08-27,0,11,"dimensio",FALSE,11,1726,2107
2021-08-28,3,11,"dimensio",FALSE,8,1734,2118
2021-08-29,1,2,"dimensio",FALSE,1,1735,2120
2021-08-30,1,17,"dimensio",FALSE,16,1751,2137
2021-08-31,4,22,"dimensio",FALSE,18,1769,2159
2021-09-01,6,18,"dimensio",FALSE,12,1781,2177
2021-09-02,0,5,"dimensio",FALSE,5,1786,2182
2021-09-03,3,23,"dimensio",FALSE,20,1806,2205
2021-09-04,0,3,"dimensio",FALSE,3,1809,2208
2021-09-05,1,5,"dimensio",FALSE,4,1813,2213
2021-09-06,3,18,"dimensio",FALSE,15,1828,2231
2021-09-07,2,7,"dimensio",FALSE,5,1833,2238
2021-09-08,4,18,"dimensio",FALSE,14,1847,2256
2021-09-09,0,11,"dimensio",FALSE,11,1858,2267
2021-09-10,3,21,"dimensio",FALSE,18,1876,2288
2021-09-11,2,2,"dimensio",FALSE,0,1876,2290
2021-09-12,6,8,"dimensio",FALSE,2,1878,2298
2021-09-13,1,7,"dimensio",FALSE,6,1884,2305
2021-09-14,3,11,"dimensio",FALSE,8,1892,2316
2021-09-15,3,11,"dimensio",FALSE,8,1900,2327
2021-09-16,5,15,"dimensio",FALSE,10,1910,2342
2021-09-17,0,8,"dimensio",FALSE,8,1918,2350
2021-09-18,3,34,"dimensio",TRUE,1,1919,2384
2021-09-19,0,19,"dimensio",FALSE,1,1920,2403
2021-09-20,3,17,"dimensio",FALSE,14,1934,2420
2021-09-21,0,20,"dimensio",FALSE,20,1954,2440
2021-09-22,7,46,"dimensio",FALSE,39,1993,2486
2021-09-23,0,12,"dimensio",FALSE,12,2005,2498
2021-09-24,3,38,"dimensio",FALSE,35,2040,2536
2021-09-25,0,4,"dimensio",FALSE,4,2044,2540
2021-09-26,3,27,"dimensio",FALSE,24,2068,2567
2021-09-27,0,32,"dimensio",FALSE,32,2100,2599
2021-09-28,3,36,"dimensio",FALSE,33,2133,2635
2021-09-29,3,23,"dimensio",FALSE,20,2153,2658
2021-09-30,3,41,"dimensio",FALSE,38,2191,2699
2021-10-01,0,23,"dimensio",FALSE,23,2214,2722
2021-10-02,3,25,"dimensio",FALSE,22,2236,2747
2021-10-03,0,9,"dimensio",FALSE,9,2245,2756
2021-10-04,3,40,"dimensio",FALSE,37,2282,2796
2021-10-05,4,37,"dimensio",FALSE,33,2315,2833
2021-10-06,3,28,"dimensio",FALSE,25,2340,2861
2021-10-07,3,18,"dimensio",FALSE,15,2355,2879
2021-10-08,0,20,"dimensio",FALSE,20,2375,2899
2021-10-09,3,26,"dimensio",FALSE,23,2398,2925
2021-10-10,0,7,"dimensio",FALSE,7,2405,2932
2021-10-11,4,21,"dimensio",FALSE,17,2422,2953
2021-10-12,0,7,"dimensio",FALSE,7,2429,2960
2021-10-13,6,24,"dimensio",FALSE,18,2447,2984
2021-10-14,0,5,"dimensio",FALSE,5,2452,2989
2021-10-15,3,14,"dimensio",FALSE,11,2463,3003
2021-10-16,0,3,"dimensio",FALSE,3,2466,3006
2021-10-17,4,16,"dimensio",FALSE,12,2478,3022
2021-10-18,0,11,"dimensio",FALSE,11,2489,3033
2021-10-19,4,20,"dimensio",FALSE,16,2505,3053
2021-10-20,6,18,"dimensio",FALSE,12,2517,3071
2021-10-21,3,19,"dimensio",FALSE,16,2533,3090
2021-10-22,0,7,"dimensio",FALSE,7,2540,3097
2021-10-23,3,17,"dimensio",FALSE,14,2554,3114
2021-10-24,0,8,"dimensio",FALSE,8,2562,3122
2021-10-25,4,27,"dimensio",FALSE,23,2585,3149
2021-10-26,0,55,"dimensio",FALSE,55,2640,3204
2021-10-27,6,95,"dimensio",FALSE,89,2729,3299
2021-10-28,0,28,"dimensio",FALSE,28,2757,3327
2021-10-29,3,24,"dimensio",FALSE,21,2778,3351
2021-10-30,0,7,"dimensio",FALSE,7,2785,3358
2021-10-31,3,18,"dimensio",FALSE,15,2800,3376
2021-11-01,0,56,"dimensio",FALSE,56,2856,3432
2021-11-02,3,29,"dimensio",FALSE,26,2882,3461
2021-11-03,3,28,"dimensio",FALSE,25,2907,3489
2021-11-04,4,33,"dimensio",FALSE,29,2936,3522
2021-11-05,0,31,"dimensio",FALSE,31,2967,3553
2021-11-06,0,38,"dimensio",FALSE,38,3005,3591
2021-11-07,4,28,"dimensio",FALSE,24,3029,3619
2021-11-08,0,88,"dimensio",FALSE,88,3117,3707
2021-11-09,3,62,"dimensio",FALSE,59,3176,3769
2021-11-10,0,110,"dimensio",FALSE,110,3286,3879
2021-11-11,3,48,"dimensio",FALSE,45,3331,3927
2021-11-12,0,25,"dimensio",FALSE,25,3356,3952
2021-11-13,3,32,"dimensio",FALSE,29,3385,3984
2021-11-14,0,14,"dimensio",FALSE,14,3399,3998
2021-11-15,3,18,"dimensio",FALSE,15,3414,4016
2021-11-16,0,22,"dimensio",FALSE,22,3436,4038
2021-11-17,3,28,"dimensio",FALSE,25,3461,4066
2021-11-18,0,20,"dimensio",FALSE,20,3481,4086
2021-11-19,3,20,"dimensio",FALSE,17,3498,4106
2021-11-20,0,5,"dimensio",FALSE,5,3503,4111
2021-11-21,14,28,"dimensio",FALSE,14,3517,4139
2021-11-22,0,18,"dimensio",FALSE,18,3535,4157
2021-11-23,3,27,"dimensio",FALSE,24,3559,4184
2021-11-24,3,17,"dimensio",FALSE,14,3573,4201
2021-11-25,3,20,"dimensio",FALSE,17,3590,4221
2021-11-26,0,6,"dimensio",FALSE,6,3596,4227
2021-11-27,3,17,"dimensio",FALSE,14,3610,4244
2021-11-28,0,6,"dimensio",FALSE,6,3616,4250
2021-11-29,4,26,"dimensio",FALSE,22,3638,4276
2021-11-30,0,18,"dimensio",FALSE,18,3656,4294
2021-12-01,6,22,"dimensio",FALSE,16,3672,4316
2021-12-02,0,17,"dimensio",FALSE,17,3689,4333
2021-12-03,3,18,"dimensio",FALSE,15,3704,4351
2021-12-04,0,10,"dimensio",FALSE,10,3714,4361
2021-12-05,0,9,"dimensio",FALSE,9,3723,4370
2021-12-06,3,22,"dimensio",FALSE,19,3742,4392
2021-12-07,0,11,"dimensio",FALSE,11,3753,4403
2021-12-08,7,17,"dimensio",FALSE,10,3763,4420
2021-12-09,4,26,"dimensio",FALSE,22,3785,4446
2021-12-10,0,15,"dimensio",FALSE,15,3800,4461
2021-12-11,3,15,"dimensio",FALSE,12,3812,4476
2021-12-12,0,5,"dimensio",FALSE,5,3817,4481
2021-12-13,4,17,"dimensio",FALSE,13,3830,4498
2021-12-14,3,10,"dimensio",FALSE,7,3837,4508
2021-12-15,8,27,"dimensio",FALSE,19,3856,4535
2021-12-16,1,10,"dimensio",FALSE,9,3865,4545
2021-12-17,4,13,"dimensio",FALSE,9,3874,4558
2021-12-18,1,4,"dimensio",FALSE,3,3877,4562
2021-12-19,3,13,"dimensio",FALSE,10,3887,4575
2021-12-20,0,11,"dimensio",FALSE,11,3898,4586
2021-12-21,3,19,"dimensio",FALSE,16,3914,4605
2021-12-22,4,18,"dimensio",FALSE,14,3928,4623
2021-12-23,0,7,"dimensio",FALSE,7,3935,4630
2021-12-24,3,33,"dimensio",FALSE,30,3965,4663
2021-12-25,1,7,"dimensio",FALSE,6,3971,4670
2021-12-26,4,12,"dimensio",FALSE,8,3979,4682
2021-12-27,0,3,"dimensio",FALSE,3,3982,4685
2021-12-28,4,17,"dimensio",FALSE,13,3995,4702
2021-12-29,4,10,"dimensio",FALSE,6,4001,4712
2021-12-30,3,15,"dimensio",FALSE,12,4013,4727
2021-12-31,0,12,"dimensio",FALSE,12,4025,4739
2022-01-01,0,5,"dimensio",FALSE,5,4030,4744
2022-01-02,0,4,"dimensio",FALSE,4,4034,4748
2022-01-03,0,4,"dimensio",FALSE,4,4038,4752
2022-01-04,0,8,"dimensio",FALSE,8,4046,4760
2022-01-05,3,14,"dimensio",FALSE,11,4057,4774
2022-01-06,0,14,"dimensio",FALSE,14,4071,4788
2022-01-07,0,4,"dimensio",FALSE,4,4075,4792
2022-01-08,0,2,"dimensio",FALSE,2,4077,4794
2022-01-09,0,10,"dimensio",FALSE,10,4087,4804
2022-01-10,0,5,"dimensio",FALSE,5,4092,4809
2022-01-11,3,14,"dimensio",FALSE,11,4103,4823
2022-01-12,3,11,"dimensio",FALSE,8,4111,4834
2022-01-13,3,29,"dimensio",FALSE,26,4137,4863
2022-01-14,0,12,"dimensio",FALSE,12,4149,4875
2022-01-15,3,19,"dimensio",FALSE,16,4165,4894
2022-01-16,0,2,"dimensio",FALSE,2,4167,4896
2022-01-17,0,7,"dimensio",FALSE,7,4174,4903
2022-01-18,0,14,"dimensio",FALSE,14,4188,4917
2022-01-19,0,13,"dimensio",FALSE,13,4201,4930
2022-01-20,3,13,"dimensio",FALSE,10,4211,4943
2022-01-21,1,10,"dimensio",FALSE,9,4220,4953
2022-01-22,3,14,"dimensio",FALSE,11,4231,4967
2022-01-23,0,4,"dimensio",FALSE,4,4235,4971
2022-01-24,3,33,"dimensio",FALSE,30,4265,5004
2022-01-25,0,5,"dimensio",FALSE,5,4270,5009
2022-01-26,0,8,"dimensio",FALSE,8,4278,5017
2022-01-27,0,6,"dimensio",FALSE,6,4284,5023
2022-01-28,3,14,"dimensio",FALSE,11,4295,5037
2022-01-29,0,5,"dimensio",FALSE,5,4300,5042
2022-01-30,3,15,"dimensio",FALSE,12,4312,5057
2022-01-31,0,14,"dimensio",FALSE,14,4326,5071
2022-02-01,3,17,"dimensio",FALSE,14,4340,5088
2022-02-02,0,17,"dimensio",FALSE,17,4357,5105
2022-02-03,0,12,"dimensio",FALSE,12,4369,5117
2022-02-04,0,7,"dimensio",FALSE,7,4376,5124
2022-02-05,0,8,"dimensio",FALSE,8,4384,5132
2022-02-06,3,14,"dimensio",FALSE,11,4395,5146
2022-02-07,0,12,"dimensio",FALSE,12,4407,5158
2022-02-08,13,26,"dimensio",FALSE,13,4420,5184
2022-02-09,6,18,"dimensio",FALSE,12,4432,5202
2022-02-10,3,16,"dimensio",FALSE,13,4445,5218
2022-02-11,0,6,"dimensio",FALSE,6,4451,5224
2022-02-12,3,16,"dimensio",FALSE,13,4464,5240
2022-02-13,0,1,"dimensio",FALSE,1,4465,5241
2022-02-14,3,14,"dimensio",FALSE,11,4476,5255
2022-02-15,0,11,"dimensio",FALSE,11,4487,5266
2022-02-16,9,21,"dimensio",FALSE,12,4499,5287
2022-02-17,0,14,"dimensio",FALSE,14,4513,5301
2022-02-18,3,17,"dimensio",FALSE,14,4527,5318
2022-02-19,0,7,"dimensio",FALSE,7,4534,5325
2022-02-20,0,4,"dimensio",FALSE,4,4538,5329
2022-02-21,3,16,"dimensio",FALSE,13,4551,5345
2022-02-22,0,3,"dimensio",FALSE,3,4554,5348
2022-02-23,11,26,"dimensio",FALSE,15,4569,5374
2022-02-24,0,10,"dimensio",FALSE,10,4579,5384
2022-02-25,3,12,"dimensio",FALSE,9,4588,5396
2022-02-26,0,3,"dimensio",FALSE,3,4591,5399
2022-02-27,4,15,"dimensio",FALSE,11,4602,5414
2022-02-28,0,11,"dimensio",FALSE,11,4613,5425
2022-03-01,3,41,"dimensio",FALSE,38,4651,5466
2022-03-02,3,45,"dimensio",FALSE,42,4693,5511
2022-03-03,3,43,"dimensio",FALSE,40,4733,5554
2022-03-04,0,56,"dimensio",FALSE,56,4789,5610
2022-03-05,3,15,"dimensio",FALSE,12,4801,5625
2022-03-06,0,7,"dimensio",FALSE,7,4808,5632
2022-03-07,3,32,"dimensio",FALSE,29,4837,5664
2022-03-08,2,27,"dimensio",FALSE,25,4862,5691
2022-03-09,10,44,"dimensio",FALSE,34,4896,5735
2022-03-10,0,25,"dimensio",FALSE,25,4921,5760
2022-03-11,1,53,"dimensio",FALSE,52,4973,5813
2022-03-12,0,13,"dimensio",FALSE,13,4986,5826
2022-03-13,3,15,"dimensio",FALSE,12,4998,5841
2022-03-14,0,38,"dimensio",FALSE,38,5036,5879
2022-03-15,3,28,"dimensio",FALSE,25,5061,5907
2022-03-16,4,52,"dimensio",FALSE,48,5109,5959
2022-03-17,3,26,"dimensio",FALSE,23,5132,5985
2022-03-18,0,17,"dimensio",FALSE,17,5149,6002
2022-03-19,3,14,"dimensio",FALSE,11,5160,6016
2022-03-20,0,8,"dimensio",FALSE,8,5168,6024
2022-03-21,4,18,"dimensio",FALSE,14,5182,6042
2022-03-22,0,14,"dimensio",FALSE,14,5196,6056
2022-03-23,9,31,"dimensio",FALSE,22,5218,6087
2022-03-24,0,17,"dimensio",FALSE,17,5235,6104
2022-03-25,3,40,"dimensio",FALSE,37,5272,6144
2022-03-26,0,19,"dimensio",FALSE,19,5291,6163
2022-03-27,3,12,"dimensio",FALSE,9,5300,6175
2022-03-28,0,16,"dimensio",FALSE,16,5316,6191
2022-03-29,3,43,"dimensio",FALSE,40,5356,6234
2022-03-30,5,41,"dimensio",FALSE,36,5392,6275
2022-03-31,3,40,"dimensio",FALSE,37,5429,6315
2022-04-01,1,9,"dimensio",FALSE,8,5437,6324
2022-04-02,3,32,"dimensio",FALSE,29,5466,6356
2022-04-03,0,7,"dimensio",FALSE,7,5473,6363
2022-04-04,4,77,"dimensio",FALSE,73,5546,6440
2022-04-05,0,73,"dimensio",FALSE,73,5619,6513
2022-04-06,10,45,"dimensio",FALSE,35,5654,6558
2022-04-07,3,59,"dimensio",FALSE,56,5710,6617
2022-04-08,0,42,"dimensio",FALSE,42,5752,6659
2022-04-09,0,18,"dimensio",FALSE,18,5770,6677
2022-04-10,0,11,"dimensio",FALSE,11,5781,6688
2022-04-11,6,46,"dimensio",FALSE,40,5821,6734
2022-04-12,0,64,"dimensio",FALSE,64,5885,6798
2022-04-13,6,63,"dimensio",FALSE,57,5942,6861
2022-04-14,0,14,"dimensio",FALSE,14,5956,6875
2022-04-15,0,12,"dimensio",FALSE,12,5968,6887
2022-04-16,3,17,"dimensio",FALSE,14,5982,6904
2022-04-17,0,9,"dimensio",FALSE,9,5991,6913
2022-04-18,3,51,"dimensio",FALSE,48,6039,6964
2022-04-19,0,19,"dimensio",FALSE,19,6058,6983
2022-04-20,10,47,"dimensio",FALSE,37,6095,7030
2022-04-21,0,45,"dimensio",FALSE,45,6140,7075
2022-04-22,3,44,"dimensio",FALSE,41,6181,7119
2022-04-23,0,10,"dimensio",FALSE,10,6191,7129
2022-04-24,0,11,"dimensio",FALSE,11,6202,7140
2022-04-25,0,30,"dimensio",FALSE,30,6232,7170
2022-04-26,0,26,"dimensio",FALSE,26,6258,7196
2022-04-27,9,64,"dimensio",FALSE,55,6313,7260
2022-04-28,0,35,"dimensio",FALSE,35,6348,7295
2022-04-29,0,37,"dimensio",FALSE,37,6385,7332
2022-04-30,3,10,"dimensio",FALSE,7,6392,7342
2022-05-01,0,8,"dimensio",FALSE,8,6400,7350
2022-05-02,3,30,"dimensio",FALSE,27,6427,7380
2022-05-03,0,35,"dimensio",FALSE,35,6462,7415
2022-05-04,9,65,"dimensio",FALSE,56,6518,7480
2022-05-05,0,13,"dimensio",FALSE,13,6531,7493
2022-05-06,4,44,"dimensio",FALSE,40,6571,7537
2022-05-07,0,6,"dimensio",FALSE,6,6577,7543
2022-05-08,3,15,"dimensio",FALSE,12,6589,7558
2022-05-09,0,23,"dimensio",FALSE,23,6612,7581
2022-05-10,3,35,"dimensio",FALSE,32,6644,7616
2022-05-11,4,30,"dimensio",FALSE,26,6670,7646
2022-05-12,3,52,"dimensio",FALSE,49,6719,7698
2022-05-13,0,32,"dimensio",FALSE,32,6751,7730
2022-05-14,3,12,"dimensio",FALSE,9,6760,7742
2022-05-15,0,6,"dimensio",FALSE,6,6766,7748
2022-05-16,3,50,"dimensio",FALSE,47,6813,7798
2022-05-17,1,34,"dimensio",FALSE,33,6846,7832
2022-05-18,4,58,"dimensio",FALSE,54,6900,7890
2022-05-19,0,63,"dimensio",FALSE,63,6963,7953
2022-05-20,3,56,"dimensio",FALSE,53,7016,8009
2022-05-21,0,2,"dimensio",FALSE,2,7018,8011
2022-05-22,3,17,"dimensio",FALSE,14,7032,8028
2022-05-23,0,31,"dimensio",FALSE,31,7063,8059
2022-05-24,0,22,"dimensio",FALSE,22,7085,8081
2022-05-25,9,45,"dimensio",FALSE,36,7121,8126
2022-05-26,0,55,"dimensio",FALSE,55,7176,8181
2022-05-27,3,25,"dimensio",FALSE,22,7198,8206
2022-05-28,0,5,"dimensio",FALSE,5,7203,8211
2022-05-29,3,14,"dimensio",FALSE,11,7214,8225
2022-05-30,0,30,"dimensio",FALSE,30,7244,8255
2022-05-31,3,40,"dimensio",FALSE,37,7281,8295
2022-06-01,2,77,"dimensio",FALSE,75,7356,8372
2022-06-02,3,39,"dimensio",FALSE,36,7392,8411
2022-06-03,0,35,"dimensio",FALSE,35,7427,8446
2022-06-04,3,18,"dimensio",FALSE,15,7442,8464
2022-06-05,0,2,"dimensio",FALSE,2,7444,8466
2022-06-06,3,35,"dimensio",FALSE,32,7476,8501
2022-06-07,0,24,"dimensio",FALSE,24,7500,8525
2022-06-08,10,35,"dimensio",FALSE,25,7525,8560
2022-06-09,0,30,"dimensio",FALSE,30,7555,8590
2022-06-10,0,30,"dimensio",FALSE,30,7585,8620
2022-06-11,3,16,"dimensio",FALSE,13,7598,8636
2022-06-12,0,3,"dimensio",FALSE,3,7601,8639
2022-06-13,3,30,"dimensio",FALSE,27,7628,8669
2022-06-14,4,44,"dimensio",FALSE,40,7668,8713
2022-06-15,3,60,"dimensio",FALSE,57,7725,8773
2022-06-16,0,21,"dimensio",FALSE,21,7746,8794
2022-06-17,0,28,"dimensio",FALSE,28,7774,8822
2022-06-18,0,6,"dimensio",FALSE,6,7780,8828
2022-06-19,0,11,"dimensio",FALSE,11,7791,8839
2022-06-20,0,39,"dimensio",FALSE,39,7830,8878
2022-06-21,0,35,"dimensio",FALSE,35,7865,8913
2022-06-22,2,54,"dimensio",FALSE,52,7917,8967
2022-06-23,0,37,"dimensio",FALSE,37,7954,9004
2022-06-24,3,32,"dimensio",FALSE,29,7983,9036
2022-06-25,0,3,"dimensio",FALSE,3,7986,9039
2022-06-26,0,7,"dimensio",FALSE,7,7993,9046
2022-06-27,0,18,"dimensio",FALSE,18,8011,9064
2022-06-28,0,48,"dimensio",FALSE,48,8059,9112
2022-06-29,3,47,"dimensio",FALSE,44,8103,9159
2022-06-30,3,47,"dimensio",FALSE,44,8147,9206
2022-07-01,0,42,"dimensio",FALSE,42,8189,9248
2022-07-02,0,6,"dimensio",FALSE,6,8195,9254
2022-07-03,3,22,"dimensio",FALSE,19,8214,9276
